Interactor 1,Interactor 2,is_directed,BIOGRID,pathway,complex,Confidence
CDK4,POLR1C,1.0,False,True,True,1.0
RBL2,DHFR,-1.0,False,True,True,1.0
GNB5,PDE6C,-1.0,False,False,False,1.0
SMAD4,ID1,-1.0,False,True,False,1.0
NFKB1,TRAF5,1.0,False,True,False,1.0
CAMKK1,FHL2,1.0,False,True,False,1.0
IL3,EPO,-1.0,False,True,True,1.0
CXCR4,PLCG1,1.0,False,True,True,1.0
CDC37,CCND1,1.0,False,True,True,1.0
E2F1,UHRF1BP1,1.0,False,False,False,1.0
GLI3,WNT2,1.0,False,True,False,1.0
NEDD4L,KDR,-1.0,False,True,True,1.0
MAPK11,IL1B,-1.0,False,True,False,1.0
FOXO3,FBXO32,1.0,False,True,False,1.0
GNG12,PIK3R3,1.0,False,True,False,1.0
PDPK1,PRKD1,1.0,False,True,False,1.0
TLR9,IFNB1,1.0,False,True,False,1.0
PSME1,ANAPC7,1.0,False,True,True,1.0
PSMB6,E2F1,1.0,False,True,True,1.0
PPARG,PCK1,1.0,False,True,False,1.0
PAK1,MAP3K7CL,1.0,False,False,False,1.0
COL5A2,ITGA3,1.0,False,True,False,1.0
LBR,IL10,1.0,False,True,False,1.0
F2RL3,GNB1,1.0,False,True,False,1.0
NRIP1,HSD17B4,1.0,False,True,False,1.0
PSMD11,ELOB,1.0,False,True,True,1.0
PSMB11,UBE2E1,1.0,False,False,False,1.0
TRAF6,IGF1R,-1.0,False,True,True,1.0
LAMA1,CASP7,-1.0,False,True,False,1.0
CASP7,LAMA1,1.0,False,True,False,1.0
GAST,LIPF,1.0,False,True,False,1.0
SOCS4,IFNAR2,-1.0,False,True,False,1.0
RBX1,CDKN1A,-1.0,False,True,True,1.0
ZAP70,MBNL3,1.0,False,False,False,1.0
TRADD,NRK,1.0,False,False,False,1.0
PRKCQ,VCAM1,1.0,False,True,False,1.0
IL4,TGFB2,1.0,False,True,False,1.0
TGFB2,IL4,-1.0,False,True,False,1.0
IGF1,INSRR,1.0,False,True,False,1.0
IL6,MITF,1.0,False,True,False,1.0
EIF5B,RPS28,1.0,False,True,False,1.0
RAP1A,ARAP1,1.0,False,True,False,1.0
TLR6,IKBKB,1.0,False,True,True,1.0
ITCH,PDGFRA,-1.0,False,True,True,1.0
COL11A1,ITGA2B,1.0,False,True,False,1.0
RXRG,SREBF1,1.0,False,True,False,1.0
MAX,CDCA7,1.0,False,False,False,1.0
NUP85,CPSF2,1.0,False,True,True,1.0
CRH,NPPC,-1.0,False,True,False,1.0
ZNF274,MAPK8,1.0,False,True,False,1.0
NFIA,POLR2K,1.0,False,False,False,1.0
SIRT1,FASLG,-1.0,False,True,False,1.0
IRAK1,MAP4K4,1.0,False,True,False,1.0
EPHA3,BCL3,1.0,False,True,False,1.0
SOCS1,IL2,-1.0,False,True,False,1.0
IL2,SOCS1,1.0,False,True,False,1.0
MAPK1,GJD2,-1.0,False,False,False,1.0
CD3E,JUN,1.0,False,True,False,1.0
EGF,USP6NL,-1.0,False,True,False,1.0
EDNRA,ADCY7,1.0,False,True,False,1.0
COL6A2,ITGB4,1.0,False,True,False,1.0
WNT10A,FZD2,1.0,False,False,False,1.0
MAP2K7,SAFB2,1.0,False,False,False,1.0
PDPK1,MAPK7,1.0,False,True,False,1.0
ENG,MAPK1,-1.0,False,True,True,1.0
ITGB1,RAC1,1.0,True,True,True,1.0
RAC1,ITGB1,1.0,True,True,True,1.0
ZAP70,MMRN1,1.0,False,False,False,1.0
TRH,MAPK3,1.0,False,True,False,1.0
FGF16,PIK3R1,1.0,False,False,False,1.0
CSF3,SELE,1.0,False,True,False,1.0
CD28,IL4,1.0,False,True,True,1.0
NAMPT,CCL2,1.0,False,True,False,1.0
HIPK1,SNUPN,1.0,False,True,False,1.0
EDN1,RHOA,1.0,False,True,True,1.0
UBXN1,ELOC,1.0,False,True,False,1.0
LEP,DEFB104B,1.0,False,False,False,1.0
LEP,DEFB4B,1.0,False,True,False,1.0
DAB2IP,RRAS,-1.0,False,True,False,1.0
LIF,IL1B,1.0,False,True,False,1.0
NOTCH1,TNFRSF10B,1.0,False,True,True,1.0
MAPK10,PRKCD,1.0,False,True,True,1.0
TBK1,ASCC1,1.0,False,True,True,1.0
IRS1,HRAS,1.0,False,True,True,1.0
GNAI1,RAPGEF4,1.0,False,True,False,1.0
VIP,NOS2,-1.0,False,True,False,1.0
PSMD12,RBX1,1.0,False,True,True,1.0
MYL12A,ACTG1,1.0,False,True,True,1.0
EIF6,RPLP1,1.0,False,True,True,1.0
SPP1,MAP3K1,1.0,False,True,False,1.0
SCYL1,CSRP3,1.0,False,False,False,1.0
THPO,GRB2,1.0,False,True,False,1.0
ZAP70,LTK,-1.0,False,False,True,1.0
GPC1,FGR,1.0,False,True,False,1.0
PIK3CD,PTK2,1.0,False,True,False,1.0
PTK2,PIK3CD,1.0,False,True,False,1.0
SYK,PIK3R5,1.0,False,True,False,1.0
GRK2,DRD2,-1.0,False,True,False,1.0
S100B,BIRC3,-1.0,False,False,False,1.0
SFRP2,WNT11,-1.0,False,True,False,1.0
GNG5,PLCB1,1.0,False,True,True,1.0
ESR1,NR3C1,1.0,False,True,True,1.0
NR3C1,ESR1,-1.0,False,True,True,1.0
CD80,PRKCQ,1.0,False,True,False,1.0
GRAP2,MAP3K7,1.0,False,True,False,1.0
CASP3,LAMB4,1.0,False,True,False,1.0
PTPN4,POU3F3,1.0,False,False,False,1.0
PSMC3,CDC27,1.0,False,True,True,1.0
SYK,RELA,1.0,False,True,True,1.0
F2RL3,PLCB1,1.0,False,True,False,1.0
PRKAR2B,PPP1R1B,1.0,False,True,False,1.0
CXCL12,GNG2,1.0,False,True,True,1.0
GNG2,CXCL12,-1.0,False,True,True,1.0
PPP1R3C,PHKB,-1.0,True,True,False,1.0
NFATC1,EGR2,1.0,True,True,False,1.0
EIF6,RPL7A,1.0,False,True,True,1.0
LDB1,CCND2,1.0,False,True,True,1.0
IL10,PIK3CA,1.0,False,True,True,1.0
IL12B,CXCL1,1.0,False,True,False,1.0
COL5A3,ITGB7,1.0,False,True,False,1.0
TLR4,FGF10,-1.0,False,True,False,1.0
PAAF1,CDC27,1.0,False,False,False,1.0
PLAU,FGF2,1.0,False,True,True,1.0
FGF2,PLAU,1.0,False,True,True,1.0
PLCG2,VAV1,1.0,True,True,True,1.0
PF4,MAP2K6,1.0,False,True,False,1.0
AAAS,MAGOH,1.0,False,True,True,1.0
WNT9A,FZD9,1.0,False,True,False,1.0
BLK,EGF,1.0,False,True,False,1.0
ACTB,GTF2B,1.0,False,True,True,1.0
CTNND1,EPHA2,1.0,False,True,True,1.0
CDK5,SMAD3,1.0,False,True,True,1.0
LAMB3,ITGB6,1.0,False,True,False,1.0
PIK3CA,EPS8,1.0,False,True,True,1.0
INS,MAPK1,1.0,True,True,False,1.0
TP63,MRE11,1.0,False,True,False,1.0
NUDT21,CSTF2,1.0,False,True,True,1.0
NUP93,UPF3B,1.0,False,True,True,1.0
PRKD1,ITGB3,1.0,False,True,False,1.0
GNAZ,CD3E,-1.0,False,True,False,1.0
STAT5B,FOXP3,1.0,False,True,True,1.0
SHC2,SGMS1,1.0,False,True,False,1.0
NOTCH1,HEY1,1.0,False,True,False,1.0
MNAT1,RARG,1.0,False,True,False,1.0
CASR,BMP2,-1.0,False,True,False,1.0
SMURF1,FGFR2,-1.0,False,True,True,1.0
CTNNA1,FGFR1,1.0,False,True,True,1.0
GNAO1,HRAS,1.0,False,True,False,1.0
MAPK1,PRTN3,-1.0,False,False,False,1.0
GNAO1,MAPK1,1.0,False,True,False,1.0
SRC,FGF9,-1.0,False,True,False,1.0
SUCLA2,AATF,1.0,False,False,True,1.0
MAPK12,FOS,1.0,False,True,True,1.0
MAPK1,FGF11,-1.0,False,False,False,1.0
FGF11,MAPK1,1.0,False,False,False,1.0
CAT,ROS1,1.0,False,True,False,1.0
AP1S2,GNAI1,1.0,False,True,True,1.0
CSF1R,VAV3,1.0,False,True,False,1.0
PSMD4,ANAPC2,1.0,False,True,True,1.0
RPS6KB1,RPS9,1.0,False,True,False,1.0
S1PR4,PLCG1,1.0,False,True,True,1.0
MAP2K2,PIK3CB,1.0,False,True,False,1.0
PIK3CG,FCGR2A,1.0,False,True,False,1.0
CCND2,E2F1,-1.0,False,True,True,1.0
E2F1,CCND2,1.0,False,True,True,1.0
SST,PTPN6,1.0,False,True,False,1.0
LYN,TRPV6,1.0,False,True,False,1.0
RALGDS,RALB,1.0,False,True,False,1.0
FOS,TIMP1,1.0,False,True,True,1.0
PAK1,HTT,1.0,False,True,True,1.0
CSNK1G2,YWHAB,1.0,False,True,False,1.0
SOCS4,IL10RB,-1.0,False,True,False,1.0
PRKCA,CHGB,1.0,False,False,False,1.0
CDC27,UBE2D1,1.0,False,True,False,1.0
HLA-E,KIR3DL2,1.0,False,True,False,1.0
CXCL12,RALB,1.0,False,True,False,1.0
RXRG,FABP1,1.0,False,True,False,1.0
NUP93,MAGOH,1.0,False,True,True,1.0
NUP153,GCK,1.0,False,True,False,1.0
LRPPRC,GRB2,1.0,False,True,True,1.0
CCL2,CX3CR1,1.0,False,True,False,1.0
MKNK2,MTA1,1.0,False,True,False,1.0
KAT7,SMAD3,1.0,False,True,True,1.0
FOXA2,BDH1,1.0,False,True,False,1.0
KDR,PIK3CD,1.0,False,True,False,1.0
STK40,NEUROD1,1.0,False,True,False,1.0
GNAI2,BCAR1,-1.0,False,True,True,1.0
RXRA,NOS2,1.0,False,True,True,1.0
PIAS1,STAT5A,-1.0,False,True,True,1.0
PSEN1,SDC3,1.0,False,True,False,1.0
GRK3,CXCR3,1.0,False,True,False,1.0
GK2,SRF,-1.0,False,True,False,1.0
PRKAR1B,PXN,-1.0,False,True,False,1.0
PPARA,APOA2,-1.0,False,True,False,1.0
SOCS4,GHR,-1.0,False,True,False,1.0
PSMB11,CKS1B,1.0,False,False,False,1.0
STK17A,CDK2AP1,1.0,False,False,False,1.0
IRF3,CXCL9,1.0,False,True,False,1.0
PXK,PDS5A,1.0,False,False,False,1.0
NUP153,SNRPD1,1.0,False,True,True,1.0
SYK,NAP1L1,1.0,False,True,True,1.0
IBSP,ITGA10,1.0,False,False,False,1.0
PTPRA,HCN2,-1.0,False,True,True,1.0
SH3BP5,BCR,-1.0,False,False,False,1.0
RPS6KA4,STIP1,1.0,False,True,False,1.0
CHAD,ITGA4,1.0,False,True,True,1.0
ITGA4,NCKAP1L,-1.0,False,True,False,1.0
PTPN7,MAPK10,-1.0,False,True,False,1.0
IFNA1,IFNG,1.0,False,True,False,1.0
IFNG,IFNA1,1.0,False,True,False,1.0
TFF2,GRB2,1.0,False,True,False,1.0
LPAR3,JUN,1.0,False,False,False,1.0
NUP155,SNRPG,1.0,False,True,True,1.0
PTPA,LIF,1.0,False,True,False,1.0
LAMB1,ITGA5,1.0,False,True,True,1.0
IL17A,CXCL12,1.0,False,True,False,1.0
COPS5,CDKN1A,1.0,False,True,True,1.0
PSMD12,ANAPC10,1.0,False,True,True,1.0
LAMB2,AKT1,1.0,False,True,True,1.0
ACVRL1,MGP,1.0,False,True,False,1.0
GRK4,GNB1,1.0,False,True,False,1.0
THBS3,ITGA6,1.0,False,True,False,1.0
SRC,KLK3,-1.0,False,True,True,1.0
TNF,CTSS,1.0,False,True,False,1.0
UCN3,ROS1,1.0,False,True,False,1.0
E2F1,DDAH2,1.0,False,True,False,1.0
RELA,SELE,1.0,False,True,False,1.0
CALML3,CAMK2D,1.0,False,True,False,1.0
CCL25,XCR1,1.0,False,True,False,1.0
HMGB1,MMP9,1.0,False,True,True,1.0
GNAO1,MAPK14,1.0,False,True,False,1.0
ERCC5,RPA3,1.0,False,True,True,1.0
CDC26,ANAPC11,1.0,False,True,True,1.0
ANAPC11,CDC26,1.0,False,True,True,1.0
CREBBP,CCNE1,1.0,True,True,True,1.0
HSPA1L,MAPK8,-1.0,False,True,False,1.0
NR2F1,TNF,1.0,False,True,False,1.0
TNNI3K,PSMA8,1.0,False,False,False,1.0
CALML6,PYGL,1.0,False,False,False,1.0
MAPK8,RCHY1,1.0,False,True,False,1.0
DDX1,NFKB1,1.0,False,True,True,1.0
GTF2H4,RAD23B,1.0,False,True,True,1.0
FOS,CDKN1B,-1.0,False,True,True,1.0
POLE2,RPA2,1.0,False,True,True,1.0
VEGFA,AKT3,1.0,False,True,False,1.0
XPA,ERCC3,1.0,False,True,True,1.0
CDK4,VHL,1.0,False,True,True,1.0
FGF20,EGFR,1.0,False,True,False,1.0
FGFR2,LUZP1,1.0,False,False,False,1.0
TLR1,CD209,1.0,False,True,False,1.0
SERPINE1,NPM1,-1.0,False,False,False,1.0
NCOA1,CPT1A,1.0,False,True,False,1.0
BLK,MAPK11,1.0,False,True,False,1.0
SMAD4,ID3,1.0,False,True,False,1.0
GLI2,WNT16,1.0,False,True,False,1.0
NUP88,DDX20,1.0,False,True,True,1.0
CAMK2D,STMN1,1.0,False,True,False,1.0
PF4,CDK2,1.0,False,True,False,1.0
IL10,ICAM1,-1.0,False,True,False,1.0
CALM3,PYGL,1.0,False,True,False,1.0
CTNNB1,CCND3,-1.0,False,True,True,1.0
STAT5A,ACOX1,-1.0,False,True,False,1.0
EFNB1,HRAS,-1.0,True,True,True,1.0
EPAS1,EFNA1,1.0,False,True,False,1.0
NKX3-1,KCNH2,-1.0,False,True,True,1.0
EP300,ACOX1,1.0,False,True,False,1.0
MAPK8,TRIM24,1.0,False,False,False,1.0
EPAS1,VEGFD,1.0,False,True,True,1.0
LPCAT4,PRKD3,1.0,False,True,False,1.0
CSK,PTK2B,1.0,False,True,True,1.0
RPS6KA2,RUVBL1,1.0,False,True,False,1.0
EIF5B,RPS12,1.0,False,True,False,1.0
CHEK2,MYRF,1.0,False,False,False,1.0
LYN,NFKB1,1.0,False,True,True,1.0
IL18R1,IFNG,1.0,False,True,False,1.0
CSNK2A1,SNCAIP,1.0,True,True,True,1.0
TNFSF4,IL17A,-1.0,False,True,False,1.0
BRK1,ARPC5L,1.0,False,True,False,1.0
RPS6KA2,PKMYT1,-1.0,False,True,False,1.0
FASLG,FOSB,1.0,False,True,False,1.0
FOSB,FASLG,1.0,False,True,False,1.0
TRAF3,MAPK10,-1.0,False,True,True,1.0
MAP2K4,UBE2I,1.0,False,True,True,1.0
COL3A1,ITGA8,1.0,False,True,False,1.0
APBA3,MMP24,1.0,False,False,False,1.0
HCK,EPHA2,-1.0,False,True,False,1.0
CD4,IFNG,1.0,False,True,False,1.0
NUP35,RBM8A,1.0,False,True,True,1.0
RIPK1,RELA,1.0,False,True,True,1.0
CSF2,ITGAL,1.0,False,True,False,1.0
TNS1,RHOA,1.0,False,True,False,1.0
TGFBR2,PPP2R5D,1.0,False,True,False,1.0
PSMB11,ANAPC4,1.0,False,False,False,1.0
ZBTB7A,SREBF1,1.0,True,True,False,1.0
TGFA,FOS,1.0,False,True,False,1.0
EZR,ITGA1,1.0,False,True,True,1.0
CDK1,FBXO43,-1.0,True,True,False,1.0
PHKB,PYGB,1.0,False,True,False,1.0
GAPVD1,RAB5A,1.0,False,False,False,1.0
PSMA8,CKS1B,1.0,False,True,False,1.0
PPP1R3D,PHKG1,-1.0,False,True,False,1.0
ANAPC11,PTTG1,1.0,True,True,True,1.0
ACHE,SUCLA2,1.0,False,True,False,1.0
AP2A2,CBL,1.0,False,True,False,1.0
F2R,PROS1,1.0,False,True,False,1.0
RPS6KA2,CSDC2,1.0,False,False,False,1.0
FANCB,FAAP24,1.0,False,True,True,1.0
CXCL16,CCR4,1.0,False,True,False,1.0
MAP3K14,MLX,1.0,False,True,False,1.0
RELA,BIRC2,1.0,False,True,True,1.0
NPR2,PSMA8,1.0,False,True,False,1.0
RPS6KB1,RPS16,1.0,False,True,False,1.0
FGFR2,CSDC2,1.0,False,False,False,1.0
BDNF,CTNNB1,1.0,False,True,False,1.0
PRKACG,PXN,-1.0,False,True,False,1.0
PPARGC1A,ME1,1.0,False,True,False,1.0
GNG2,NOS3,1.0,False,True,True,1.0
CBL,IL22RA1,-1.0,False,True,False,1.0
CCL3L1,CCR9,1.0,False,False,False,1.0
TYK2,CXCL1,1.0,False,True,False,1.0
PSMC1,ANAPC4,1.0,False,True,True,1.0
LCE1E,NFKB1,1.0,False,True,False,1.0
IL23R,CCL2,1.0,False,True,False,1.0
PRL,FOSB,1.0,False,True,False,1.0
GRB14,FGF2,-1.0,False,True,False,1.0
CSNK1E,XPO1,1.0,True,True,True,1.0
PTPRA,INS,1.0,False,True,False,1.0
PRKX,PRKACB,1.0,False,True,False,1.0
FOS,PTGS2,1.0,False,True,True,1.0
TNF,ITK,1.0,False,True,True,1.0
TNK2,MDM2,1.0,False,True,True,1.0
CTNNB1,NRCAM,1.0,False,True,False,1.0
BMP2,MMP13,1.0,False,True,False,1.0
TFDP1,DDAH2,1.0,False,True,False,1.0
MYB,MYF6,-1.0,False,True,False,1.0
YWHAZ,PIK3CA,1.0,False,True,True,1.0
PDPK1,MLX,1.0,False,True,False,1.0
PSMD5,ANAPC2,1.0,False,True,True,1.0
DYRK2,ATF2,1.0,False,True,True,1.0
CAMK1D,NEUROD1,1.0,False,True,False,1.0
UBR1,CDK2,1.0,False,False,False,1.0
PSMD10,BTRC,1.0,False,True,True,1.0
IGF1R,SOS1,1.0,False,True,True,1.0
TNFSF10,PRDX4,-1.0,False,True,False,1.0
NUP50,NCBP1,1.0,False,True,True,1.0
JAK3,RHOA,1.0,False,True,False,1.0
RHOA,JAK3,1.0,False,True,False,1.0
PIK3R2,EPS8,1.0,False,True,False,1.0
NFATC3,FASLG,1.0,False,True,False,1.0
EFNB2,KRAS,-1.0,True,True,False,1.0
IL12B,CCL2,1.0,False,True,False,1.0
ARAF,SETDB1,1.0,False,True,True,1.0
FZD3,YES1,1.0,False,True,False,1.0
AKT1,ERAL1,1.0,False,True,False,1.0
PPP3CA,GRIN2A,-1.0,False,True,True,1.0
CTTN,ARPC4,1.0,True,True,True,1.0
RAD23B,CDC26,1.0,False,True,True,1.0
WEE1,PRKAR1A,1.0,False,True,False,1.0
EPOR,MAPK14,1.0,False,True,True,1.0
ZNF274,MAPK9,1.0,False,True,False,1.0
FOXA2,F2,1.0,False,True,False,1.0
ARNT,LEP,1.0,False,True,False,1.0
ACVR2A,SMAD9,1.0,False,True,False,1.0
NFKB1,IL23A,1.0,False,True,True,1.0
IL23A,NFKB1,1.0,False,True,True,1.0
MAPK8,ARAP1,1.0,False,True,False,1.0
ANAPC5,CCNB3,-1.0,False,True,False,1.0
MET,NFATC4,1.0,False,True,False,1.0
PRKCB,ACTG1,1.0,False,True,False,1.0
GNG8,PIK3R2,1.0,False,True,False,1.0
MAPK1,MDM4,1.0,False,True,True,1.0
MAML2,GATA3,1.0,False,True,False,1.0
HGF,PAK1,1.0,False,True,True,1.0
PAK1,HGF,-1.0,False,True,True,1.0
FGF19,PDGFRA,1.0,False,True,True,1.0
PTPN13,FAF1,-1.0,False,True,False,1.0
SOCS5,IFNAR1,-1.0,False,True,False,1.0
IFNA1,STAT1,1.0,False,True,False,1.0
PTTG1,HSP90AB1,-1.0,False,True,True,1.0
CREB3,CCL15,1.0,False,True,False,1.0
CCL15,CREB3,1.0,False,True,False,1.0
LAMA1,SOS1,1.0,False,True,False,1.0
TNFRSF10A,CHUK,1.0,False,True,False,1.0
PAX3,MET,1.0,False,True,True,1.0
PSMC6,CDC20,1.0,False,True,True,1.0
COL6A3,ITGB6,1.0,False,True,True,1.0
SMARCB1,GTF2A1,1.0,False,True,True,1.0
PRKACA,ITGB5,1.0,False,True,True,1.0
STAT1,BCL2L1,1.0,False,True,True,1.0
CHUK,IRS4,-1.0,False,True,False,1.0
CCL4L2,CCR4,1.0,False,False,False,1.0
ADCYAP1,IL6,1.0,False,True,True,1.0
MAST2,MTA1,1.0,False,False,False,1.0
SNRK,JADE1,1.0,False,False,False,1.0
LMO4,GAB2,1.0,False,False,False,1.0
F11R,PTK2,1.0,False,True,True,1.0
MYB,BIRC3,1.0,False,True,False,1.0
FZD5,PPP2R5A,1.0,False,True,True,1.0
VEGFA,S1PR1,1.0,False,True,True,1.0
PSMD3,ELOC,1.0,False,True,True,1.0
S1PR1,RAC1,1.0,False,True,True,1.0
SH2B2,RHOQ,1.0,False,True,False,1.0
TGFBR2,BMX,1.0,False,True,False,1.0
CSK,ELMO1,1.0,False,True,True,1.0
RAB3A,SNAP25,1.0,False,True,True,1.0
SHC3,UGCG,1.0,False,True,False,1.0
PPP3CC,EPN1,1.0,False,True,True,1.0
FOXA2,TFRC,1.0,False,True,False,1.0
PIK3R1,AKT2,1.0,False,True,True,1.0
FGF16,PIK3CA,1.0,False,False,False,1.0
PSMA3,UBE2D1,1.0,False,True,False,1.0
IL2RA,GRB2,1.0,False,True,True,1.0
UBE2D1,ERBB3,1.0,False,True,False,1.0
FBXO15,NFKBIA,-1.0,False,False,False,1.0
POLD2,RFC4,1.0,False,True,True,1.0
CTDP1,ERCC2,1.0,False,False,True,1.0
PRKCE,ITK,1.0,False,True,False,1.0
BTK,PPP2R1A,1.0,False,True,True,1.0
FGR,SRF,1.0,False,True,False,1.0
EIF5B,RPL18A,1.0,False,True,False,1.0
JAK3,PRKCE,1.0,False,True,False,1.0
NUP155,RNPS1,1.0,False,True,True,1.0
JAK2,MPO,1.0,False,True,True,1.0
KAT2A,CDKN1A,1.0,False,True,True,1.0
FZD4,GNAQ,1.0,False,True,True,1.0
ATF2,ARG1,1.0,False,True,False,1.0
MLST8,SGK1,1.0,False,True,True,1.0
NTF3,NRAS,1.0,False,True,True,1.0
NEK3,SMPX,1.0,False,False,False,1.0
FOXM1,CENPB,1.0,False,True,True,1.0
NCK1,ARF6,-1.0,False,True,False,1.0
SP1,MMP14,1.0,False,True,True,1.0
PRKCQ,F11R,1.0,False,True,False,1.0
SMARCB1,FOS,-1.0,True,True,True,1.0
JAK3,MAPK11,1.0,False,True,False,1.0
CREBBP,IL1B,1.0,False,True,False,1.0
MAPK9,RUVBL1,1.0,False,True,False,1.0
PSMD7,ANAPC4,1.0,False,True,True,1.0
IGF1,MAPK3,1.0,False,True,True,1.0
BMX,TRIP6,1.0,False,True,False,1.0
SOCS5,IFNGR2,-1.0,False,True,False,1.0
INPP5A,INPP5J,1.0,False,False,False,1.0
INPP5J,INPP5A,1.0,False,False,False,1.0
TGFBR2,SMAD9,1.0,False,True,True,1.0
ELANE,THBD,1.0,False,True,False,1.0
TAF12,CAD,1.0,False,True,False,1.0
NKD1,PPP2R5D,-1.0,False,True,False,1.0
KAT5,NOTCH4,1.0,False,True,False,1.0
SMAD4,IFNB1,1.0,False,True,True,1.0
MPO,TIMP1,-1.0,False,True,True,1.0
COL6A3,ITGA9,1.0,False,True,True,1.0
MAD2L2,ANAPC11,-1.0,False,True,True,1.0
CXCR4,PIK3CD,1.0,False,True,False,1.0
NPPC,NOS2,1.0,False,True,False,1.0
NUP88,NCBP2,1.0,False,True,True,1.0
THPO,IL3,1.0,False,True,False,1.0
NFKB1,TNFRSF10B,1.0,False,True,True,1.0
GAB2,A2M,-1.0,False,True,False,1.0
IFNA17,IFNGR1,1.0,False,True,False,1.0
E2F3,CDC6,1.0,False,True,False,1.0
TAB2,ERC1,1.0,False,True,True,1.0
UTS2,MAPK3,1.0,False,True,False,1.0
NF2,STAT3,-1.0,False,True,True,1.0
SEM1,ANAPC10,1.0,False,True,True,1.0
PSMB8,UBE2E1,1.0,False,True,False,1.0
CAPNS1,CDK5R1,1.0,False,True,False,1.0
ITGA10,BCAR1,1.0,False,True,True,1.0
CD40,IL15,1.0,False,True,False,1.0
OLR1,MMP3,1.0,False,True,False,1.0
CBL,IL22RA2,-1.0,False,True,False,1.0
LAMA3,ITGA5,1.0,False,True,True,1.0
CD160,KLRD1,1.0,False,True,False,1.0
BCL2,SST,-1.0,False,True,False,1.0
JAK2,RELA,1.0,False,True,True,1.0
SOS1,MTOR,1.0,False,True,True,1.0
NRAS,YWHAZ,1.0,False,True,True,1.0
EIF5B,RPLP1,1.0,False,True,False,1.0
FOSB,ICAM1,1.0,False,True,False,1.0
JUNB,ITGB4,1.0,False,True,False,1.0
TP63,TP53I3,1.0,False,True,False,1.0
SUMO1,UBE2G2,1.0,False,True,False,1.0
GNAO1,FRK,-1.0,False,False,False,1.0
PPP1R3C,PHKA1,-1.0,False,True,False,1.0
PSMD1,BTRC,1.0,False,True,True,1.0
S100B,NOS2,-1.0,False,False,False,1.0
PSMB6,CKS1B,1.0,False,True,True,1.0
UNC13B,SLC17A7,1.0,False,True,False,1.0
RXRA,ILK,1.0,False,True,True,1.0
PSMA2,ANAPC1,1.0,False,True,True,1.0
FBXO6,HDAC3,1.0,False,True,True,1.0
PDE4C,CAMP,-1.0,False,False,False,1.0
SEMA4A,VEGFA,1.0,False,True,True,1.0
PDGFB,GRB2,1.0,False,True,True,1.0
CD86,PRF1,1.0,False,True,False,1.0
DCLK2,OTUD7B,1.0,False,False,False,1.0
PIK3CA,PLAU,-1.0,False,True,True,1.0
CALML6,CAMK2D,1.0,False,False,False,1.0
PTPN5,MAPK13,-1.0,False,True,False,1.0
UBE2I,UBB,1.0,False,True,False,1.0
HCST,VAV1,1.0,False,True,True,1.0
LAMB2,ITGA9,1.0,False,True,True,1.0
TGFBR2,PRDM1,1.0,False,True,False,1.0
PRKCB,STAT5B,1.0,False,True,False,1.0
TGFB3,MAP3K7,1.0,False,True,True,1.0
WNT5A,CSNK1A1,1.0,False,True,False,1.0
JAK3,MAPK8,1.0,False,True,False,1.0
SDHD,SDHB,1.0,True,True,False,1.0
NUP50,SNRPF,1.0,False,True,True,1.0
SYK,CSDE1,1.0,False,False,True,1.0
SEH1L,SMN2,1.0,False,True,False,1.0
FGF1,PDGFRB,1.0,False,True,True,1.0
IFNA1,IL6,1.0,False,True,False,1.0
GNG13,PIK3CA,1.0,False,True,True,1.0
DDB1,CDKN1B,1.0,True,True,True,1.0
VWF,ITGAV,1.0,False,True,True,1.0
IL3,PIK3R1,1.0,False,True,True,1.0
RASGRP4,MRAS,1.0,False,True,False,1.0
TNF,GDF15,1.0,False,True,True,1.0
CBL,IFNAR1,-1.0,False,True,True,1.0
LCK,HCST,1.0,False,True,True,1.0
NEK3,CRK,1.0,False,True,False,1.0
WEE1,EVX1,1.0,False,False,False,1.0
SMAD5,ID1,1.0,False,True,False,1.0
TWIST1,PIK3CG,1.0,False,True,False,1.0
PSMD1,ANAPC7,1.0,False,True,True,1.0
FOXA3,TTR,1.0,False,True,False,1.0
SSTR3,FN1,1.0,False,True,True,1.0
ITGA2B,PTK2,1.0,False,True,True,1.0
OSM,GRB2,1.0,False,True,False,1.0
NCF1,MMP9,1.0,False,True,True,1.0
PRKG1,MDFI,1.0,False,False,False,1.0
EGFR,LAMC2,1.0,False,True,False,1.0
FOXM1,XRCC1,1.0,False,True,True,1.0
IDE,ANAPC1,1.0,False,True,False,1.0
SEM1,CUL1,1.0,False,True,True,1.0
VEGFA,SERPINE1,1.0,False,True,False,1.0
GAB2,IKBKG,-1.0,False,True,False,1.0
EP300,MUC5AC,1.0,False,True,False,1.0
PRKCZ,IKBKG,1.0,False,True,True,1.0
PSMD1,ANAPC10,1.0,False,True,True,1.0
SMURF2,CSF1R,-1.0,False,True,False,1.0
EIF2S2,RPS21,1.0,False,True,True,1.0
ACTA1,CDC42,1.0,False,True,False,1.0
FYN,PDGFD,1.0,False,True,False,1.0
PDGFD,FYN,1.0,False,True,False,1.0
IKBKG,IRF3,1.0,False,True,True,1.0
IFNA1,EIF2AK2,-1.0,False,True,False,1.0
GNAL,ADCY2,1.0,False,True,False,1.0
ZNF384,CNTFR,1.0,False,False,False,1.0
E2F1,CES3,1.0,False,True,False,1.0
SHC3,AKT1,1.0,False,True,True,1.0
